Time,Symbol,Bid,Ask,Price,Quantity,Status,Currency,buy_sell,TotalPrice,Spread,Liquidity
14:09:51.296,NFLX,238.83,126.08,279.3,8,Customer_Timeout,JPY,s,2234.4,112.75,0.07095344
14:09:52.074,META,119.38,123.61,135.45,9,Customer_Timeout,GBP,b,1219.05,4.23,2.12766
14:11:06.899,V,233.55,164.72,160.16,11,Done,EUR,b,1761.76,68.83,0.159814
14:11:09.727,APPL,53.19,222.51,201.13,10,Customer_Timeout,GBP,s,2011.3,169.32,0.05905977
14:11:12.377,TSLA,91.95,265.21,139.83,2,Pending_Approval,JPY,b,279.66,173.26,0.01154335
14:11:25.010,BABA,87.31,167.46,162.56,12,Cancelled,EUR,s,1950.72,80.15,0.1497193
14:11:37.219,MSFT,24.9,290.59,270.9,4,Customer_Rejected,JPY,s,1083.6,265.69,0.01505514
14:11:52.754,META,297.12,174.28,167.36,11,Customer_Rejected,INR,s,1840.96,122.84,0.08954738
14:12:41.056,MSFT,101.6,132.72,30.32,2,In_Progress,INR,b,60.64,31.12,0.06426735
14:12:59.854,GOOGL,235.67,87.56,167.51,14,Accepted,USD,s,2345.14,148.11,0.09452434
14:13:27.048,V,162.88,41.18,270.37,8,Done,EUR,s,2162.96,121.7,0.06573541
14:13:29.516,NFLX,167.99,227.71,69.84,5,Expired,USD,b,349.2,59.72,0.08372405
14:13:33.638,MSFT,86.79,218.32,66.7,7,Done,EUR,b,466.9,131.53,0.0532198
14:13:43.977,TSLA,268.17,279.03,144.72,1,Done,INR,s,144.72,10.86,0.09208103
14:14:15.931,V,132.85,217.26,70.59,13,Expired,GBP,s,917.67,84.41,0.1540102
14:14:16.764,GOOGL,47.27,153.63,62.73,7,Dealer_Rejected,EUR,b,439.11,106.36,0.06581422
14:14:38.838,GOOGL,277.96,245.44,143.26,3,On_hold,JPY,b,429.78,32.52,0.09225092
14:14:45.085,MSFT,193.89,273.01,81.5,10,Expired,USD,b,815,79.12,0.1263903
14:14:46.279,V,122.97,168.46,218.74,4,Cancelled,EUR,b,874.96,45.49,0.08793141
14:14:48.046,NFLX,94.5,134.02,195.68,9,Dealer_Rejected,USD,s,1761.12,39.52,0.2277328
14:15:12.312,TSLA,286.05,48.15,285.59,4,Dealer_Rejected,USD,s,1142.36,237.9,0.01681379
14:15:51.910,NFLX,221.93,285.97,273.15,7,Customer_Rejected,JPY,s,1912.05,64.04,0.1093067
14:16:01.940,MSFT,115.86,287.9,131.72,9,In_Progress,INR,b,1185.48,172.04,0.05231342
14:16:17.331,META,201.75,24.9,173.33,1,Dealer_Rejected,GBP,b,173.33,176.85,0.005654509
14:16:58.196,TSLA,277.12,87.01,134.4,13,Partially_Done,USD,s,1747.2,190.11,0.06838146
14:17:38.662,V,187.41,285.19,185.09,14,Expired,USD,b,2591.26,97.78,0.1431786
14:18:30.603,NFLX,76.31,202.44,276.93,5,Expired,USD,s,1384.65,126.13,0.03964164
14:18:53.994,MSFT,26.44,215.3,46.58,3,Dealer_Timeout,JPY,b,139.74,188.86,0.01588478
14:20:01.474,TSLA,55.93,222.11,83.72,2,On_hold,INR,b,167.44,166.18,0.01203514
14:20:27.938,APPL,104.76,55.17,240.41,3,In_Progress,JPY,s,721.23,49.59,0.06049607
14:20:32.157,BABA,204.68,110.05,55.76,4,Customer_Rejected,EUR,s,223.04,94.63,0.04226989
14:20:36.899,APPL,286.31,246.53,130.24,8,Accepted,INR,b,1041.92,39.78,0.2011061
14:20:51.422,BABA,272.8,125.32,66.78,4,Expired,JPY,b,267.12,147.48,0.02712232
14:21:06.155,V,155.02,267.44,201.82,10,Dealer_Rejected,GBP,b,2018.2,112.42,0.08895214
14:21:40.003,BABA,20.86,136.33,173.63,13,Cancelled,USD,s,2257.19,115.47,0.1125834
14:21:58.055,V,43.08,270.92,176.16,12,Accepted,USD,s,2113.92,227.84,0.05266854
14:22:30.365,META,78.17,225.72,144.51,7,Accepted,INR,b,1011.57,147.55,0.04744155
14:22:40.780,APPL,75.4,152.38,55.85,1,Pending_Approval,JPY,b,55.85,76.98,0.01299039
14:22:53.910,V,201.95,202.63,120.97,5,Pending_Approval,JPY,s,604.85,0.68,7.352941
14:23:00.977,MSFT,198.64,242.23,156.36,1,Done,GBP,s,156.36,43.59,0.02294104
14:23:30.318,MSFT,110.18,224,200.42,13,On_hold,JPY,b,2605.46,113.82,0.1142154
14:23:40.857,V,60.58,34.68,179.19,14,Expired,EUR,b,2508.66,25.9,0.5405405
14:24:18.474,TSLA,208.73,35.71,141.78,14,On_hold,EUR,s,1984.92,173.02,0.0809155
14:24:40.671,GOOGL,292.21,188.49,112.05,10,Done,USD,b,1120.5,103.72,0.09641342
14:24:44.770,BABA,193.71,69.44,80.67,7,Partially_Done,INR,s,564.69,124.27,0.05632896
14:25:14.172,TSLA,103.08,189.06,204.83,8,In_Progress,USD,s,1638.64,85.98,0.09304489
14:25:22.543,META,194.32,195.93,117.52,7,On_hold,INR,b,822.64,1.61,4.347826
14:26:02.912,BABA,43.96,166.93,291.43,7,Customer_Timeout,EUR,s,2040.01,122.97,0.05692445
14:27:49.761,V,79.41,62.54,152.69,4,In_Progress,INR,s,610.76,16.87,0.2371073
14:28:03.669,NFLX,135.83,197.96,142.32,15,Dealer_Timeout,EUR,s,2134.8,62.13,0.2414293
14:29:13.295,MSFT,94.71,166.41,46.68,1,Done,USD,s,46.68,71.7,0.013947
14:29:14.389,MSFT,173.79,35.44,237.37,11,Pending_Approval,USD,b,2611.07,138.35,0.07950849
14:29:22.546,V,287.64,73.43,291.37,14,Dealer_Rejected,JPY,s,4079.18,214.21,0.06535643
14:29:25.921,META,211.92,160.03,202.12,11,On_hold,INR,s,2223.32,51.89,0.2119869
14:29:47.283,APPL,39.82,253.6,42.29,8,Dealer_Timeout,INR,b,338.32,213.78,0.03742165
14:29:56.047,V,122.58,133.24,35.84,15,Done,USD,s,537.6,10.66,1.407129
14:30:01.488,BABA,229.62,172.36,116.73,6,Accepted,USD,s,700.38,57.26,0.1047852
14:30:26.418,META,120.16,32.43,51.27,9,Expired,INR,b,461.43,87.73,0.1025875
14:30:26.691,TSLA,298.78,280.77,288.33,14,Expired,INR,b,4036.62,18.01,0.7773459
14:30:27.439,APPL,171.57,147.98,114.47,5,Customer_Rejected,EUR,b,572.35,23.59,0.2119542
14:30:40.531,APPL,231.52,133.98,293.45,9,Cancelled,USD,b,2641.05,97.54,0.09226984
14:30:53.231,TSLA,54.65,230.09,173.32,15,Cancelled,EUR,b,2599.8,175.44,0.08549932
14:31:09.127,META,248,223.02,249.15,14,Dealer_Timeout,JPY,s,3488.1,24.98,0.5604484
14:31:14.366,NFLX,245.15,132.67,99.67,7,Accepted,JPY,s,697.69,112.48,0.06223329
14:31:17.428,V,173.08,269.95,204.74,2,Customer_Timeout,GBP,s,409.48,96.87,0.02064623
14:32:03.104,APPL,285.97,53.58,107.12,15,Dealer_Timeout,INR,b,1606.8,232.39,0.06454667
14:33:01.636,TSLA,137.39,69.5,136.61,6,On_hold,JPY,b,819.66,67.89,0.08837826
14:33:04.552,APPL,129.52,46.59,221.17,13,Customer_Rejected,EUR,s,2875.21,82.93,0.1567587
14:33:08.948,META,221.01,236.06,134.22,1,Dealer_Timeout,EUR,b,134.22,15.05,0.06644518
14:33:20.445,MSFT,195.16,291.13,86.67,2,Pending_Approval,GBP,b,173.34,95.97,0.02083985
14:33:25.274,GOOGL,287.48,175.79,279.77,7,Done,USD,b,1958.39,111.69,0.06267347
14:33:45.828,NFLX,244.84,180.82,38.56,3,Partially_Done,JPY,s,115.68,64.02,0.04686036
14:33:56.035,APPL,245.33,133.42,63.53,10,On_hold,JPY,b,635.3,111.91,0.08935752
14:33:56.466,NFLX,199.95,62.94,94.38,11,Expired,USD,b,1038.18,137.01,0.08028611
14:34:13.109,META,235.89,174.4,209.12,9,Dealer_Rejected,GBP,b,1882.08,61.49,0.1463653
14:34:42.248,BABA,111.68,173.15,197.08,8,Done,EUR,b,1576.64,61.47,0.1301448
14:34:52.106,APPL,223.87,276.48,185.67,12,Accepted,JPY,s,2228.04,52.61,0.2280935
14:34:52.753,GOOGL,264.05,22.58,45.72,8,In_Progress,GBP,s,365.76,241.47,0.03313041
14:35:42.065,META,113.01,163.04,170.79,1,Expired,INR,s,170.79,50.03,0.01998801
14:36:19.040,MSFT,236.47,178.72,77.73,1,Expired,INR,b,77.73,57.75,0.01731602
14:36:21.080,TSLA,246.89,182.88,257.5,6,Customer_Rejected,USD,s,1545,64.01,0.09373535
14:36:56.098,TSLA,121.93,203.21,223.63,13,Dealer_Rejected,GBP,s,2907.19,81.28,0.1599409
14:37:17.391,GOOGL,21.4,40.5,285.85,11,Accepted,GBP,b,3144.35,19.1,0.5759162
14:37:40.899,TSLA,60.64,99.9,181.09,12,Accepted,USD,b,2173.08,39.26,0.3056546
14:38:18.919,TSLA,20.23,181.47,127.57,5,Pending_Approval,INR,s,637.85,161.24,0.03100968
14:39:11.985,TSLA,31.43,234.89,106.34,12,Cancelled,EUR,b,1276.08,203.46,0.05897965
14:39:32.733,MSFT,203.54,87.15,155.02,11,In_Progress,INR,s,1705.22,116.39,0.09450984
14:39:45.309,META,114.35,94.17,270.12,12,Expired,INR,b,3241.44,20.18,0.5946482
14:40:19.781,META,102.58,189.01,258.67,5,In_Progress,JPY,b,1293.35,86.43,0.05785028
14:40:22.746,META,51.06,143.58,221.64,6,Pending_Approval,JPY,b,1329.84,92.52,0.06485084
14:40:37.694,APPL,153.98,90.67,265.5,5,On_hold,USD,s,1327.5,63.31,0.07897647
14:40:47.763,NFLX,101.89,132.14,53.9,14,Pending_Approval,EUR,s,754.6,30.25,0.4628099
14:41:27.131,GOOGL,33.72,239.05,100.55,5,Customer_Rejected,JPY,b,502.75,205.33,0.02435104
14:41:36.292,V,169.1,106.93,299.09,2,Dealer_Rejected,JPY,s,598.18,62.17,0.03216986
14:41:55.015,TSLA,202.56,256.78,157.2,13,Pending_Approval,JPY,s,2043.6,54.22,0.2397639
14:42:05.765,GOOGL,40.12,165.48,158.53,13,Pending_Approval,GBP,s,2060.89,125.36,0.1037013
14:42:06.731,BABA,149.08,242.71,132.04,2,Dealer_Timeout,INR,b,264.08,93.63,0.02136067
14:42:10.249,GOOGL,218.14,64.44,169.65,6,Customer_Rejected,JPY,s,1017.9,153.7,0.03903709
14:42:14.194,NFLX,153.74,108.41,137,11,Dealer_Timeout,JPY,s,1507,45.33,0.2426649
14:42:25.740,GOOGL,90.61,175.35,121.5,14,Dealer_Timeout,EUR,s,1701,84.74,0.1652112
14:42:55.434,V,224.43,69.3,299.84,8,Dealer_Timeout,GBP,b,2398.72,155.13,0.05156965
14:43:00.319,META,247.22,289.62,149.91,10,Pending_Approval,GBP,b,1499.1,42.4,0.2358491
14:43:08.747,BABA,187.16,269.05,206.26,6,Dealer_Timeout,JPY,b,1237.56,81.89,0.07326902
14:44:07.407,GOOGL,209.3,97.07,194.45,6,Done,EUR,b,1166.7,112.23,0.05346164
14:44:28.478,MSFT,209.61,176.37,192.21,15,In_Progress,EUR,s,2883.15,33.24,0.4512635
14:44:53.869,META,106.97,257.73,97.87,10,Done,GBP,s,978.7,150.76,0.06633059
14:45:30.999,BABA,209.7,260.01,58.11,2,Accepted,USD,b,116.22,50.31,0.03975353
14:46:39.019,META,80.33,88.37,176.81,9,Dealer_Timeout,USD,b,1591.29,8.04,1.119403
14:46:41.221,V,125.42,218.15,174.46,4,In_Progress,GBP,s,697.84,92.73,0.04313599
14:46:58.255,V,139.65,79.06,176.7,4,Dealer_Rejected,GBP,b,706.8,60.59,0.06601749
14:47:11.197,META,268.19,78.2,277.1,5,In_Progress,INR,b,1385.5,189.99,0.02631717
14:47:56.651,APPL,27.35,58.32,267.3,12,In_Progress,EUR,s,3207.6,30.97,0.3874717
14:48:03.437,MSFT,201.45,248.77,202.98,5,Dealer_Rejected,JPY,s,1014.9,47.32,0.1056636
14:48:14.779,V,163.09,40.57,229.96,12,Cancelled,USD,b,2759.52,122.52,0.09794319
14:48:45.408,V,273.94,20.31,52.72,7,On_hold,GBP,s,369.04,253.63,0.02759926
14:49:09.371,MSFT,79.67,28.55,85.38,1,Pending_Approval,EUR,b,85.38,51.12,0.01956182
14:49:14.250,META,233.15,177.86,61.77,7,Partially_Done,USD,b,432.39,55.29,0.1266052
14:49:19.077,MSFT,291.37,212.78,244.63,1,Customer_Timeout,EUR,b,244.63,78.59,0.01272427
14:49:33.278,GOOGL,54.48,168.3,42.32,1,Customer_Rejected,EUR,s,42.32,113.82,0.008785802
14:49:52.659,MSFT,230.71,105.38,254.72,2,Customer_Rejected,INR,b,509.44,125.33,0.01595787
14:50:28.404,NFLX,185.85,195.76,133.71,3,In_Progress,INR,b,401.13,9.91,0.3027245
14:50:33.612,NFLX,297.93,93.41,91.39,8,Customer_Timeout,INR,s,731.12,204.52,0.03911598
14:51:23.416,V,48.1,188.5,106.1,13,In_Progress,USD,b,1379.3,140.4,0.09259259
14:51:58.779,TSLA,239.66,134.02,152.43,2,In_Progress,INR,s,304.86,105.64,0.01893222
14:52:45.209,APPL,245.31,181.51,199.69,10,Dealer_Rejected,JPY,s,1996.9,63.8,0.1567398
14:53:18.182,MSFT,122.34,218.64,170.65,1,Expired,GBP,b,170.65,96.3,0.01038422
14:53:24.751,META,264.44,142.38,176.45,3,On_hold,USD,b,529.35,122.06,0.02457808
14:53:50.102,V,281.85,147.73,157.96,15,Expired,JPY,b,2369.4,134.12,0.1118401
14:54:36.627,BABA,251.12,298.18,275.3,14,Dealer_Timeout,EUR,b,3854.2,47.06,0.2974926
14:54:40.409,APPL,245.49,177.05,272.96,6,Cancelled,JPY,s,1637.76,68.44,0.08766803
14:56:46.468,V,97.86,201.1,257.52,4,On_hold,JPY,b,1030.08,103.24,0.03874467
14:56:47.038,GOOGL,264.93,174.7,274.29,10,Customer_Rejected,GBP,b,2742.9,90.23,0.1108279
14:57:09.774,GOOGL,217.46,128.15,128.31,9,In_Progress,EUR,b,1154.79,89.31,0.1007726
14:57:27.054,NFLX,171.61,259.82,169.27,7,Accepted,EUR,b,1184.89,88.21,0.07935608
14:57:50.580,TSLA,257.62,113.02,63.02,14,Expired,INR,b,882.28,144.6,0.09681881
14:58:14.193,META,33.02,40.87,202.43,15,On_hold,EUR,s,3036.45,7.85,1.910828
14:58:20.613,NFLX,186.02,276.29,272.76,9,Customer_Rejected,JPY,s,2454.84,90.27,0.0997009
14:58:25.084,APPL,113.17,29.77,122.45,8,Done,JPY,s,979.6,83.4,0.09592326
14:59:00.174,GOOGL,31.73,117.13,105.24,4,Cancelled,EUR,s,420.96,85.4,0.04683841
14:59:26.664,TSLA,105.09,203.06,63.86,15,Partially_Done,JPY,s,957.9,97.97,0.1531081
14:59:35.655,APPL,216.52,86.09,51.48,9,Customer_Rejected,EUR,b,463.32,130.43,0.06900253
14:59:40.077,NFLX,244.76,24.66,22.69,13,Dealer_Timeout,EUR,s,294.97,220.1,0.05906406
14:59:43.436,V,248.65,199.41,183.38,3,Accepted,EUR,b,550.14,49.24,0.06092608
15:00:15.826,GOOGL,129.55,23.1,61.41,14,Dealer_Rejected,GBP,s,859.74,106.45,0.1315171
15:01:32.187,MSFT,74.64,141.1,131.37,15,Dealer_Rejected,GBP,s,1970.55,66.46,0.2256997
15:01:46.390,V,217.93,85.99,192.76,5,Customer_Rejected,USD,s,963.8,131.94,0.03789601
15:01:56.649,NFLX,98.36,37.04,256.43,5,Pending_Approval,EUR,b,1282.15,61.32,0.08153947
15:02:01.286,TSLA,63.9,34.66,285.81,13,Accepted,EUR,b,3715.53,29.24,0.4445964
15:02:18.751,BABA,102.57,161.4,176.78,7,Partially_Done,JPY,s,1237.46,58.83,0.1189869
15:02:20.723,APPL,104.4,83.45,237.97,9,Pending_Approval,USD,s,2141.73,20.95,0.4295943
15:02:23.792,V,40.49,277.02,158.93,3,Dealer_Rejected,INR,b,476.79,236.53,0.01268338
15:02:25.448,APPL,154.22,61.49,108.01,1,Dealer_Timeout,EUR,b,108.01,92.73,0.010784
15:02:42.225,TSLA,103.31,287.92,58.76,2,Done,INR,s,117.52,184.61,0.01083365
15:02:49.777,GOOGL,190.93,201.97,99.58,5,Cancelled,JPY,b,497.9,11.04,0.4528986
15:03:21.082,META,267.93,220.51,21.03,9,On_hold,JPY,b,189.27,47.42,0.1897933
15:03:25.921,APPL,188.95,248.94,130.33,1,Customer_Timeout,USD,s,130.33,59.99,0.01666944
15:03:58.740,APPL,155.49,191.69,113.47,6,Done,USD,s,680.82,36.2,0.1657459
15:04:31.616,GOOGL,67.14,179.85,45.55,15,Dealer_Timeout,GBP,s,683.25,112.71,0.1330849
15:04:38.095,GOOGL,94.17,272.51,263.46,2,Customer_Rejected,INR,s,526.92,178.34,0.01121453
15:05:11.532,BABA,295.32,258.53,40.83,5,Cancelled,GBP,b,204.15,36.79,0.1359065
15:05:33.545,TSLA,166.55,198.86,35.1,12,Expired,GBP,b,421.2,32.31,0.371402
15:05:41.082,TSLA,75.51,53.62,247.86,14,Accepted,USD,b,3470.04,21.89,0.6395614
15:05:50.463,GOOGL,110.63,205.7,23.23,13,Dealer_Timeout,INR,b,301.99,95.07,0.1367413
15:06:05.335,MSFT,186.21,53.07,67.51,6,Expired,INR,s,405.06,133.14,0.04506534
15:06:18.056,MSFT,239.4,22.35,270.91,6,Expired,JPY,b,1625.46,217.05,0.0276434
15:06:56.759,GOOGL,271.9,130.42,44.34,9,Cancelled,GBP,s,399.06,141.48,0.06361323
15:07:24.315,GOOGL,163.39,126.41,163.22,7,Expired,GBP,s,1142.54,36.98,0.1892915
15:08:01.028,TSLA,24.08,189.4,26.6,7,Customer_Rejected,USD,s,186.2,165.32,0.04234212
15:08:07.557,MSFT,146.08,202.93,42.17,12,Partially_Done,USD,s,506.04,56.85,0.2110818
15:08:49.532,APPL,209.92,241.28,55.32,5,Customer_Timeout,JPY,b,276.6,31.36,0.1594388
15:09:18.723,V,274.29,284.6,207.55,2,Customer_Timeout,INR,b,415.1,10.31,0.1939864
15:09:40.143,GOOGL,145.62,46.14,244.26,3,On_hold,JPY,s,732.78,99.48,0.03015682
15:09:49.105,APPL,72.65,122.57,118.33,3,Dealer_Timeout,INR,b,354.99,49.92,0.06009615
15:10:22.643,MSFT,89.52,73.79,104.35,2,Expired,JPY,b,208.7,15.73,0.1271456
15:10:30.106,BABA,193.63,232.2,44.35,15,Dealer_Timeout,EUR,s,665.25,38.57,0.3889033
15:10:43.777,BABA,124.03,285.92,264.41,6,Cancelled,GBP,b,1586.46,161.89,0.0370622
15:10:50.522,MSFT,142.49,160.36,105.91,14,Accepted,INR,b,1482.74,17.87,0.7834359
15:11:11.299,TSLA,229.14,295.78,92.02,6,On_hold,EUR,s,552.12,66.64,0.09003601
15:11:43.220,MSFT,33.56,219.47,145.9,10,Done,INR,b,1459,185.91,0.05378947
15:12:04.172,TSLA,298.46,157.23,154.67,2,Customer_Rejected,JPY,s,309.34,141.23,0.0141613
15:12:28.344,V,208.42,90.41,27.87,11,Partially_Done,JPY,b,306.57,118.01,0.09321244
15:12:47.349,V,180.71,206.93,230.19,7,Cancelled,EUR,s,1611.33,26.22,0.2669718
15:13:01.670,META,141.69,118.34,72.52,11,Pending_Approval,INR,s,797.72,23.35,0.4710921
15:14:20.463,META,87.66,293.48,23.77,11,Dealer_Timeout,EUR,b,261.47,205.82,0.05344476
15:15:03.047,TSLA,235.16,281.81,121.36,9,Dealer_Timeout,USD,s,1092.24,46.65,0.192926
15:15:29.428,MSFT,287.45,222.81,97.64,7,In_Progress,JPY,s,683.48,64.64,0.1082921
15:15:35.756,APPL,25.65,22.03,58.81,7,Dealer_Timeout,USD,b,411.67,3.62,1.933702
15:15:51.954,BABA,162.22,162.94,206.1,12,Dealer_Rejected,GBP,b,2473.2,0.72,16.66667
15:15:54.493,V,148.82,297.55,88.43,9,Customer_Timeout,EUR,s,795.87,148.73,0.06051234
15:15:58.206,META,105.7,30.17,195.73,10,Customer_Rejected,EUR,s,1957.3,75.53,0.1323977
15:17:14.320,NFLX,135.09,149.45,56.72,13,In_Progress,JPY,s,737.36,14.36,0.9052925
15:17:18.138,TSLA,69.07,65.96,176.84,11,Expired,EUR,b,1945.24,3.11,3.536977
15:17:55.019,APPL,135.71,271.42,143.81,9,Customer_Timeout,INR,s,1294.29,135.71,0.06631788
15:19:17.871,BABA,87.61,111.18,70.4,4,Expired,EUR,b,281.6,23.57,0.1697073
15:19:19.705,NFLX,157.08,123.58,112.3,11,Partially_Done,EUR,s,1235.3,33.5,0.3283582
15:20:51.657,APPL,117.49,65.06,197.49,1,Pending_Approval,GBP,b,197.49,52.43,0.01907305
15:21:02.894,GOOGL,267.35,208.28,256.45,6,Partially_Done,INR,s,1538.7,59.07,0.1015744
15:22:25.463,V,90.67,255.29,139.42,1,Dealer_Timeout,INR,b,139.42,164.62,0.006074596
15:22:58.585,BABA,244.71,172,195.59,13,On_hold,JPY,b,2542.67,72.71,0.1787925
15:23:11.535,META,96.51,282.48,53.75,5,In_Progress,INR,b,268.75,185.97,0.02688606
15:23:35.380,TSLA,189.46,241.7,91.93,9,Done,EUR,s,827.37,52.24,0.1722818
15:24:21.020,TSLA,57.67,269.58,72.72,10,Dealer_Timeout,GBP,s,727.2,211.91,0.04718984
15:24:51.007,GOOGL,252.05,39.38,83.89,15,In_Progress,INR,b,1258.35,212.67,0.07053181
15:24:54.007,GOOGL,223.2,22.23,161.79,12,Dealer_Timeout,INR,b,1941.48,200.97,0.0597104
15:24:57.608,APPL,43.82,141.36,210.36,7,Partially_Done,EUR,s,1472.52,97.54,0.07176543
15:25:06.493,META,174.24,252.76,282.55,15,Accepted,INR,b,4238.25,78.52,0.1910341
15:25:25.962,BABA,28.83,285.51,80.14,3,Pending_Approval,EUR,b,240.42,256.68,0.0116877
15:25:31.050,MSFT,218.97,81.47,24.08,11,Accepted,GBP,s,264.88,137.5,0.08
15:26:54.851,APPL,163.71,236.01,35.31,5,Pending_Approval,EUR,b,176.55,72.3,0.06915629
15:29:14.385,V,29.82,136.52,150.18,12,Dealer_Timeout,INR,s,1802.16,106.7,0.1124649
